"box","ID","time_inside_min","in_","out_","out_duration","sleep","counter","direction_reliable","overlap","rel_day","start","end","type","DB","no_song","no_calls","noYN","noCallsYN","N","f_type","no_vocs","noVocsYN","f_noYN","no_mins_song","no_mins_calls","no_mins_vocs","song_per_time","calls_per_time","vocs_per_time","date_","hour_of_out"
"688",175,"B4P9973",625.662333333492,2019-04-16 19:55:12,2019-04-17 06:20:46,5.74,-1,1058,1,1,-2,2019-04-16 19:41:00,2019-04-16 20:09:59,"before",-30,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-17,6
"689",175,"B4P9973",625.662333333492,2019-04-16 19:55:12,2019-04-17 06:20:46,5.74,-1,1058,1,1,-2,2019-04-16 19:41:00,2019-04-16 20:09:59,NA,-30,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-17,6
"690",175,"B4P9973",625.662333333492,2019-04-16 19:55:12,2019-04-17 06:20:46,5.74,-1,1058,1,1,-2,2019-04-16 19:41:00,2019-04-16 20:09:59,"during",-30,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-17,6
"691",175,"B4P9973",625.662333333492,2019-04-16 19:55:12,2019-04-17 06:20:46,5.74,1,152,1,1,-1,2019-04-17 05:51:00,2019-04-17 06:49:59,"during",-30,221,66,1,1,29,"during",287,1,"1",21,12,24,7.36666666666667,2.2,9.56666666666667,2019-04-17,6
"692",175,"B4P9973",625.662333333492,2019-04-16 19:55:12,2019-04-17 06:20:46,5.74,1,152,1,1,-1,2019-04-17 05:51:00,2019-04-17 06:49:59,NA,-30,1,0,1,0,1,NA,1,1,"1",1,0,1,0.0333333333333333,0,0.0333333333333333,2019-04-17,6
"693",175,"B4P9973",625.662333333492,2019-04-16 19:55:12,2019-04-17 06:20:46,5.74,1,152,1,1,-1,2019-04-17 05:51:00,2019-04-17 06:49:59,"after",-30,10,0,1,0,29,"after",10,1,"1",6,0,6,0.333333333333333,0,0.333333333333333,2019-04-17,6
"694",175,"B4P9973",2.02570000092189,2019-04-17 07:41:37,2019-04-17 07:43:36,2.542,0,153,1,1,-1,2019-04-17 07:40:00,2019-04-17 07:44:59,"before",-30,1,0,1,0,1,"before",1,1,"1",1,0,1,0.493656513573038,0,0.493656513573038,2019-04-17,7
"695",175,"B4P9973",2.02570000092189,2019-04-17 07:41:37,2019-04-17 07:43:36,2.542,0,153,1,1,-1,2019-04-17 07:40:00,2019-04-17 07:44:59,NA,-30,0,0,0,0,2,NA,0,0,"0",0,0,0,0,0,0,2019-04-17,7
"696",175,"B4P9973",2.02570000092189,2019-04-17 07:41:37,2019-04-17 07:43:36,2.542,0,153,1,1,-1,2019-04-17 07:40:00,2019-04-17 07:44:59,"during",-30,0,0,0,0,1,"during",0,0,"0",0,0,0,0,0,0,2019-04-17,7
"697",175,"B4P9973",2.02570000092189,2019-04-17 07:41:37,2019-04-17 07:43:36,2.542,0,153,1,1,-1,2019-04-17 07:40:00,2019-04-17 07:44:59,"after",-30,0,0,0,0,1,"after",0,0,"0",0,0,0,0,0,0,2019-04-17,7
"698",175,"B4P9973",20.806133333842,2019-04-17 19:39:30,2019-04-17 20:00:13,5.368,0,154,1,-1,-1,2019-04-17 19:19:00,2019-04-17 20:20:59,"before",-30,0,0,0,0,20,"before",0,0,"0",0,0,0,0,0,0,2019-04-17,20
"699",175,"B4P9973",20.806133333842,2019-04-17 19:39:30,2019-04-17 20:00:13,5.368,0,154,1,-1,-1,2019-04-17 19:19:00,2019-04-17 20:20:59,NA,-30,0,2,0,1,2,NA,2,1,"0",0,1,1,0,0.0961255014523492,0.0961255014523492,2019-04-17,20
"700",175,"B4P9973",20.806133333842,2019-04-17 19:39:30,2019-04-17 20:00:13,5.368,0,154,1,-1,-1,2019-04-17 19:19:00,2019-04-17 20:20:59,"during",-30,1,5,1,1,20,"during",6,1,"1",1,1,2,0.0480627507261746,0.240313753630873,0.288376504357048,2019-04-17,20
"701",175,"B4P9973",20.806133333842,2019-04-17 19:39:30,2019-04-17 20:00:13,5.368,0,154,1,-1,-1,2019-04-17 19:19:00,2019-04-17 20:20:59,"after",-30,0,1,0,1,20,"after",1,1,"0",0,1,1,0,0.0480627507261746,0.0480627507261746,2019-04-17,20
"702",175,"B4P9973",629.661183333397,2019-04-17 20:08:43,2019-04-18 06:38:19,3.671,-1,1059,1,-1,-1,2019-04-17 19:54:00,2019-04-17 20:22:59,"before",-30,1,7,1,1,14,"before",8,1,"1",1,2,3,0.0333333333333333,0.233333333333333,0.266666666666667,2019-04-18,6
"703",175,"B4P9973",629.661183333397,2019-04-17 20:08:43,2019-04-18 06:38:19,3.671,-1,1059,1,-1,-1,2019-04-17 19:54:00,2019-04-17 20:22:59,NA,-30,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-18,6
"704",175,"B4P9973",629.661183333397,2019-04-17 20:08:43,2019-04-18 06:38:19,3.671,-1,1059,1,-1,-1,2019-04-17 19:54:00,2019-04-17 20:22:59,"during",-30,0,1,0,1,14,"during",1,1,"0",0,1,1,0,0.0333333333333333,0.0333333333333333,2019-04-18,6
"705",175,"B4P9973",654.237033331394,2019-04-18 19:36:50,2019-04-19 06:31:00,4.222,-1,1060,1,1,0,2019-04-18 19:22:00,2019-04-18 19:50:59,"before",-30,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-19,6
"706",175,"B4P9973",654.237033331394,2019-04-18 19:36:50,2019-04-19 06:31:00,4.222,-1,1060,1,1,0,2019-04-18 19:22:00,2019-04-18 19:50:59,NA,-30,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-19,6
"707",175,"B4P9973",654.237033331394,2019-04-18 19:36:50,2019-04-19 06:31:00,4.222,-1,1060,1,1,0,2019-04-18 19:22:00,2019-04-18 19:50:59,"during",-30,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-19,6
"708",175,"B4P9973",654.237033331394,2019-04-18 19:36:50,2019-04-19 06:31:00,4.222,1,157,1,1,1,2019-04-19 06:02:00,2019-04-19 07:00:59,"during",-30,124,39,1,1,29,"during",163,1,"1",16,11,21,4.13333333333333,1.3,5.43333333333333,2019-04-19,6
"709",175,"B4P9973",654.237033331394,2019-04-18 19:36:50,2019-04-19 06:31:00,4.222,1,157,1,1,1,2019-04-19 06:02:00,2019-04-19 07:00:59,NA,-30,0,2,0,1,1,NA,2,1,"0",0,1,1,0,0.0666666666666667,0.0666666666666667,2019-04-19,6
"710",175,"B4P9973",654.237033331394,2019-04-18 19:36:50,2019-04-19 06:31:00,4.222,1,157,1,1,1,2019-04-19 06:02:00,2019-04-19 07:00:59,"after",-30,5,1,1,1,29,"after",6,1,"1",3,1,4,0.166666666666667,0.0333333333333333,0.2,2019-04-19,6
"711",175,"B4P9973",19.9966000000636,2019-04-19 07:45:41,2019-04-19 08:05:36,4.796,0,158,1,1,1,2019-04-19 07:26:00,2019-04-19 08:24:59,"before",-30,0,1,0,1,19,"before",1,1,"0",0,1,1,0,0.0500085014450866,0.0500085014450866,2019-04-19,8
"712",175,"B4P9973",19.9966000000636,2019-04-19 07:45:41,2019-04-19 08:05:36,4.796,0,158,1,1,1,2019-04-19 07:26:00,2019-04-19 08:24:59,NA,-30,0,2,0,1,2,NA,2,1,"0",0,1,1,0,0.100017002890173,0.100017002890173,2019-04-19,8
"713",175,"B4P9973",19.9966000000636,2019-04-19 07:45:41,2019-04-19 08:05:36,4.796,0,158,1,1,1,2019-04-19 07:26:00,2019-04-19 08:24:59,"during",-30,0,8,0,1,19,"during",8,1,"0",0,3,3,0,0.400068011560693,0.400068011560693,2019-04-19,8
"714",175,"B4P9973",19.9966000000636,2019-04-19 07:45:41,2019-04-19 08:05:36,4.796,0,158,1,1,1,2019-04-19 07:26:00,2019-04-19 08:24:59,"after",-30,2,0,1,0,19,"after",2,1,"1",2,0,2,0.100017002890173,0,0.100017002890173,2019-04-19,8
"715",175,"B4P9973",652.848199999332,2019-04-22 19:31:04,2019-04-23 06:23:51,3.892,-1,1061,1,1,4,2019-04-22 19:17:00,2019-04-22 19:45:59,"before",-30,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-23,6
"716",175,"B4P9973",652.848199999332,2019-04-22 19:31:04,2019-04-23 06:23:51,3.892,-1,1061,1,1,4,2019-04-22 19:17:00,2019-04-22 19:45:59,NA,-30,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-23,6
"717",175,"B4P9973",652.848199999332,2019-04-22 19:31:04,2019-04-23 06:23:51,3.892,-1,1061,1,1,4,2019-04-22 19:17:00,2019-04-22 19:45:59,"during",-30,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-23,6
"718",175,"B4P9973",652.848199999332,2019-04-22 19:31:04,2019-04-23 06:23:51,3.892,1,159,1,1,5,2019-04-23 05:54:00,2019-04-23 06:52:59,"during",-30,67,5,1,1,29,"during",72,1,"1",17,3,18,2.23333333333333,0.166666666666667,2.4,2019-04-23,6
"719",175,"B4P9973",652.848199999332,2019-04-22 19:31:04,2019-04-23 06:23:51,3.892,1,159,1,1,5,2019-04-23 05:54:00,2019-04-23 06:52:59,NA,-30,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-23,6
"720",175,"B4P9973",652.848199999332,2019-04-22 19:31:04,2019-04-23 06:23:51,3.892,1,159,1,1,5,2019-04-23 05:54:00,2019-04-23 06:52:59,"after",-30,0,0,0,0,29,"after",0,0,"0",0,0,0,0,0,0,2019-04-23,6
"721",175,"B4P9973",20.6648500005404,2019-04-23 18:34:57,2019-04-23 18:55:33,3.891,0,160,1,-1,5,2019-04-23 18:15:00,2019-04-23 19:15:59,"before",-30,0,0,0,0,19,"before",0,0,"0",0,0,0,0,0,0,2019-04-23,18
"722",175,"B4P9973",20.6648500005404,2019-04-23 18:34:57,2019-04-23 18:55:33,3.891,0,160,1,-1,5,2019-04-23 18:15:00,2019-04-23 19:15:59,NA,-30,0,0,0,0,2,NA,0,0,"0",0,0,0,0,0,0,2019-04-23,18
"723",175,"B4P9973",20.6648500005404,2019-04-23 18:34:57,2019-04-23 18:55:33,3.891,0,160,1,-1,5,2019-04-23 18:15:00,2019-04-23 19:15:59,"during",-30,0,0,0,0,20,"during",0,0,"0",0,0,0,0,0,0,2019-04-23,18
"724",175,"B4P9973",20.6648500005404,2019-04-23 18:34:57,2019-04-23 18:55:33,3.891,0,160,1,-1,5,2019-04-23 18:15:00,2019-04-23 19:15:59,"after",-30,2,0,1,0,20,"after",2,1,"1",1,0,1,0.0967827010574816,0,0.0967827010574816,2019-04-23,18
"725",175,"B4P9973",20.1883166670799,2019-04-23 19:18:45,2019-04-23 19:38:51,5.299,0,161,1,-1,5,2019-04-23 18:59:00,2019-04-23 19:58:59,"before",-30,0,0,0,0,19,"before",0,0,"0",0,0,0,0,0,0,2019-04-23,19
"726",175,"B4P9973",20.1883166670799,2019-04-23 19:18:45,2019-04-23 19:38:51,5.299,0,161,1,-1,5,2019-04-23 18:59:00,2019-04-23 19:58:59,NA,-30,0,0,0,0,2,NA,0,0,"0",0,0,0,0,0,0,2019-04-23,19
"727",175,"B4P9973",20.1883166670799,2019-04-23 19:18:45,2019-04-23 19:38:51,5.299,0,161,1,-1,5,2019-04-23 18:59:00,2019-04-23 19:58:59,"during",-30,0,0,0,0,19,"during",0,0,"0",0,0,0,0,0,0,2019-04-23,19
"728",175,"B4P9973",20.1883166670799,2019-04-23 19:18:45,2019-04-23 19:38:51,5.299,0,161,1,-1,5,2019-04-23 18:59:00,2019-04-23 19:58:59,"after",-30,9,0,1,0,20,"after",9,1,"1",3,0,3,0.445802398903117,0,0.445802398903117,2019-04-23,19
"729",175,"B4P9973",642.55316666762,2019-04-23 19:42:22,2019-04-24 06:24:52,3.19,-1,1062,1,-1,5,2019-04-23 19:28:00,2019-04-23 19:56:59,"before",-30,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-24,6
"730",175,"B4P9973",642.55316666762,2019-04-23 19:42:22,2019-04-24 06:24:52,3.19,-1,1062,1,-1,5,2019-04-23 19:28:00,2019-04-23 19:56:59,NA,-30,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-24,6
"731",175,"B4P9973",642.55316666762,2019-04-23 19:42:22,2019-04-24 06:24:52,3.19,-1,1062,1,-1,5,2019-04-23 19:28:00,2019-04-23 19:56:59,"during",-30,9,0,1,0,14,"during",9,1,"1",3,0,3,0.3,0,0.3,2019-04-24,6
"732",178,"B4P8569",744.81244999965,2019-04-23 19:51:46,2019-04-24 08:16:32,2.747,1,66,1,1,4,2019-04-24 07:47:00,2019-04-24 08:45:59,"during",-30,0,0,0,0,29,"during",0,0,"0",0,0,0,0,0,0,2019-04-24,8
"733",178,"B4P8569",744.81244999965,2019-04-23 19:51:46,2019-04-24 08:16:32,2.747,1,66,1,1,4,2019-04-24 07:47:00,2019-04-24 08:45:59,NA,-30,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-24,8
"734",178,"B4P8569",744.81244999965,2019-04-23 19:51:46,2019-04-24 08:16:32,2.747,1,66,1,1,4,2019-04-24 07:47:00,2019-04-24 08:45:59,"after",-30,4,0,1,0,29,"after",4,1,"1",3,0,3,0.133333333333333,0,0.133333333333333,2019-04-24,8
"735",178,"B4P8569",5.47149999936422,2019-04-24 09:25:39,2019-04-24 09:31:02,5.29,0,67,1,1,4,2019-04-24 09:21:00,2019-04-24 09:35:59,"before",-30,1,4,1,1,4,"before",5,1,"1",1,1,1,0.18276523807296,0.731060952291838,0.913826190364798,2019-04-24,9
"736",178,"B4P8569",5.47149999936422,2019-04-24 09:25:39,2019-04-24 09:31:02,5.29,0,67,1,1,4,2019-04-24 09:21:00,2019-04-24 09:35:59,NA,-30,0,10,0,1,2,NA,10,1,"0",0,1,1,0,1.8276523807296,1.8276523807296,2019-04-24,9
"737",178,"B4P8569",5.47149999936422,2019-04-24 09:25:39,2019-04-24 09:31:02,5.29,0,67,1,1,4,2019-04-24 09:21:00,2019-04-24 09:35:59,"during",-30,0,14,0,1,5,"during",14,1,"0",0,3,3,0,2.55871333302143,2.55871333302143,2019-04-24,9
"738",178,"B4P8569",5.47149999936422,2019-04-24 09:25:39,2019-04-24 09:31:02,5.29,0,67,1,1,4,2019-04-24 09:21:00,2019-04-24 09:35:59,"after",-30,0,0,0,0,4,"after",0,0,"0",0,0,0,0,0,0,2019-04-24,9
"739",179,"B4X1782",663.706433331966,2019-04-11 19:34:10,2019-04-12 06:37:50,2.386,1,281,0,1,-5,2019-04-12 06:08:00,2019-04-12 07:06:59,"during",-30,259,32,1,1,29,"during",291,1,"1",25,11,26,8.63333333333333,1.06666666666667,9.7,2019-04-12,6
"740",179,"B4X1782",663.706433331966,2019-04-11 19:34:10,2019-04-12 06:37:50,2.386,1,281,0,1,-5,2019-04-12 06:08:00,2019-04-12 07:06:59,NA,-30,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-12,6
"741",179,"B4X1782",663.706433331966,2019-04-11 19:34:10,2019-04-12 06:37:50,2.386,1,281,0,1,-5,2019-04-12 06:08:00,2019-04-12 07:06:59,"after",-30,2,3,1,1,29,"after",5,1,"1",2,3,4,0.0666666666666667,0.1,0.166666666666667,2019-04-12,6
"742",179,"B4X1782",45.4993333339691,2019-04-12 08:19:00,2019-04-12 09:04:25,4.96,0,282,1,1,-5,2019-04-12 07:34:00,2019-04-12 09:48:59,"before",-30,43,27,1,1,45,"before",70,1,"1",10,12,19,0.94506879220353,0.593415288127798,1.53848408033133,2019-04-12,9
"743",179,"B4X1782",45.4993333339691,2019-04-12 08:19:00,2019-04-12 09:04:25,4.96,0,282,1,1,-5,2019-04-12 07:34:00,2019-04-12 09:48:59,NA,-30,0,0,0,0,2,NA,0,0,"0",0,0,0,0,0,0,2019-04-12,9
"744",179,"B4X1782",45.4993333339691,2019-04-12 08:19:00,2019-04-12 09:04:25,4.96,0,282,1,1,-5,2019-04-12 07:34:00,2019-04-12 09:48:59,"during",-30,82,31,1,1,44,"during",113,1,"1",18,7,23,1.80222420838813,0.681328664146731,2.48355287253486,2019-04-12,9
"745",179,"B4X1782",45.4993333339691,2019-04-12 08:19:00,2019-04-12 09:04:25,4.96,0,282,1,1,-5,2019-04-12 07:34:00,2019-04-12 09:48:59,"after",-30,2,48,1,1,44,"after",50,1,"1",2,6,8,0.0439566880094665,1.0549605122272,1.09891720023666,2019-04-12,9
"746",179,"B4X1782",631.578133332729,2019-04-18 19:57:29,2019-04-19 06:29:02,1.688,1,283,1,1,2,2019-04-19 06:00:00,2019-04-19 06:58:59,"during",-30,218,69,1,1,29,"during",287,1,"1",20,10,22,7.26666666666667,2.3,9.56666666666667,2019-04-19,6
"747",179,"B4X1782",631.578133332729,2019-04-18 19:57:29,2019-04-19 06:29:02,1.688,1,283,1,1,2,2019-04-19 06:00:00,2019-04-19 06:58:59,NA,-30,1,0,1,0,1,NA,1,1,"1",1,0,1,0.0333333333333333,0,0.0333333333333333,2019-04-19,6
"748",179,"B4X1782",631.578133332729,2019-04-18 19:57:29,2019-04-19 06:29:02,1.688,1,283,1,1,2,2019-04-19 06:00:00,2019-04-19 06:58:59,"after",-30,60,50,1,1,29,"after",110,1,"1",8,8,14,2,1.66666666666667,3.66666666666667,2019-04-19,6
"749",179,"B4X1782",2.41801666816076,2019-04-19 07:32:44,2019-04-19 07:35:08,1.081,0,284,1,1,2,2019-04-19 07:31:00,2019-04-19 07:36:59,"before",-30,0,0,0,0,1,"before",0,0,"0",0,0,0,0,0,0,2019-04-19,7
"750",179,"B4X1782",2.41801666816076,2019-04-19 07:32:44,2019-04-19 07:35:08,1.081,0,284,1,1,2,2019-04-19 07:31:00,2019-04-19 07:36:59,NA,-30,0,0,0,0,2,NA,0,0,"0",0,0,0,0,0,0,2019-04-19,7
"751",179,"B4X1782",2.41801666816076,2019-04-19 07:32:44,2019-04-19 07:35:08,1.081,0,284,1,1,2,2019-04-19 07:31:00,2019-04-19 07:36:59,"during",-30,0,0,0,0,2,"during",0,0,"0",0,0,0,0,0,0,2019-04-19,7
"752",179,"B4X1782",2.41801666816076,2019-04-19 07:32:44,2019-04-19 07:35:08,1.081,0,284,1,1,2,2019-04-19 07:31:00,2019-04-19 07:36:59,"after",-30,0,0,0,0,1,"after",0,0,"0",0,0,0,0,0,0,2019-04-19,7
"753",187,"B4P9333",665.70471666654,2019-04-12 19:39:53,2019-04-13 06:45:34,1.283,-1,1042,1,1,-1,2019-04-12 19:25:00,2019-04-12 19:53:59,"before",-30,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-13,6
"754",187,"B4P9333",665.70471666654,2019-04-12 19:39:53,2019-04-13 06:45:34,1.283,-1,1042,1,1,-1,2019-04-12 19:25:00,2019-04-12 19:53:59,NA,-30,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-13,6
"755",187,"B4P9333",665.70471666654,2019-04-12 19:39:53,2019-04-13 06:45:34,1.283,-1,1042,1,1,-1,2019-04-12 19:25:00,2019-04-12 19:53:59,"during",-30,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-13,6
"756",187,"B4P9333",665.70471666654,2019-04-12 19:39:53,2019-04-13 06:45:34,1.283,1,101,1,1,0,2019-04-13 06:16:00,2019-04-13 07:14:59,"during",-30,218,8,1,1,29,"during",226,1,"1",12,3,12,7.26666666666667,0.266666666666667,7.53333333333333,2019-04-13,6
"757",187,"B4P9333",665.70471666654,2019-04-12 19:39:53,2019-04-13 06:45:34,1.283,1,101,1,1,0,2019-04-13 06:16:00,2019-04-13 07:14:59,NA,-30,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-13,6
"758",187,"B4P9333",665.70471666654,2019-04-12 19:39:53,2019-04-13 06:45:34,1.283,1,101,1,1,0,2019-04-13 06:16:00,2019-04-13 07:14:59,"after",-30,0,0,0,0,29,"after",0,0,"0",0,0,0,0,0,0,2019-04-13,6
"759",187,"B4P9333",9.36080000003179,2019-04-13 07:46:21,2019-04-13 07:55:40,2.648,0,102,0,1,0,2019-04-13 07:37:00,2019-04-13 08:04:59,"before",-30,0,0,0,0,9,"before",0,0,"0",0,0,0,0,0,0,2019-04-13,7
"760",187,"B4P9333",9.36080000003179,2019-04-13 07:46:21,2019-04-13 07:55:40,2.648,0,102,0,1,0,2019-04-13 07:37:00,2019-04-13 08:04:59,NA,-30,0,0,0,0,2,NA,0,0,"0",0,0,0,0,0,0,2019-04-13,7
"761",187,"B4P9333",9.36080000003179,2019-04-13 07:46:21,2019-04-13 07:55:40,2.648,0,102,0,1,0,2019-04-13 07:37:00,2019-04-13 08:04:59,"during",-30,0,0,0,0,8,"during",0,0,"0",0,0,0,0,0,0,2019-04-13,7
"762",187,"B4P9333",9.36080000003179,2019-04-13 07:46:21,2019-04-13 07:55:40,2.648,0,102,0,1,0,2019-04-13 07:37:00,2019-04-13 08:04:59,"after",-30,0,0,0,0,9,"after",0,0,"0",0,0,0,0,0,0,2019-04-13,7
"763",187,"B4P9333",657.302083333333,2019-04-14 19:48:58,2019-04-15 06:46:12,4.125,-1,1043,1,1,1,2019-04-14 19:34:00,2019-04-14 20:02:59,"before",-30,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-15,6
"764",187,"B4P9333",657.302083333333,2019-04-14 19:48:58,2019-04-15 06:46:12,4.125,-1,1043,1,1,1,2019-04-14 19:34:00,2019-04-14 20:02:59,NA,-30,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-15,6
"765",187,"B4P9333",657.302083333333,2019-04-14 19:48:58,2019-04-15 06:46:12,4.125,-1,1043,1,1,1,2019-04-14 19:34:00,2019-04-14 20:02:59,"during",-30,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-15,6
"766",187,"B4P9333",657.302083333333,2019-04-14 19:48:58,2019-04-15 06:46:12,4.125,1,103,1,1,2,2019-04-15 06:17:00,2019-04-15 07:15:59,"during",-30,210,1,1,1,29,"during",211,1,"1",16,1,16,7,0.0333333333333333,7.03333333333333,2019-04-15,6
"767",187,"B4P9333",657.302083333333,2019-04-14 19:48:58,2019-04-15 06:46:12,4.125,1,103,1,1,2,2019-04-15 06:17:00,2019-04-15 07:15:59,NA,-30,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-15,6
"768",187,"B4P9333",657.302083333333,2019-04-14 19:48:58,2019-04-15 06:46:12,4.125,1,103,1,1,2,2019-04-15 06:17:00,2019-04-15 07:15:59,"after",-30,0,0,0,0,29,"after",0,0,"0",0,0,0,0,0,0,2019-04-15,6
"769",187,"B4P9333",5.91808333396912,2019-04-15 07:42:35,2019-04-15 07:48:29,1.085,0,104,1,1,2,2019-04-15 07:37:00,2019-04-15 07:53:59,"before",-30,0,0,0,0,5,"before",0,0,"0",0,0,0,0,0,0,2019-04-15,7
"770",187,"B4P9333",5.91808333396912,2019-04-15 07:42:35,2019-04-15 07:48:29,1.085,0,104,1,1,2,2019-04-15 07:37:00,2019-04-15 07:53:59,NA,-30,0,0,0,0,2,NA,0,0,"0",0,0,0,0,0,0,2019-04-15,7
"771",187,"B4P9333",5.91808333396912,2019-04-15 07:42:35,2019-04-15 07:48:29,1.085,0,104,1,1,2,2019-04-15 07:37:00,2019-04-15 07:53:59,"during",-30,0,0,0,0,5,"during",0,0,"0",0,0,0,0,0,0,2019-04-15,7
"772",187,"B4P9333",5.91808333396912,2019-04-15 07:42:35,2019-04-15 07:48:29,1.085,0,104,1,1,2,2019-04-15 07:37:00,2019-04-15 07:53:59,"after",-30,0,0,0,0,5,"after",0,0,"0",0,0,0,0,0,0,2019-04-15,7
"773",187,"B4P9333",19.740566666921,2019-04-15 15:36:29,2019-04-15 15:56:12,1.434,0,105,1,1,2,2019-04-15 15:17:00,2019-04-15 16:14:59,"before",-30,0,0,0,0,19,"before",0,0,"0",0,0,0,0,0,0,2019-04-15,15
"774",187,"B4P9333",19.740566666921,2019-04-15 15:36:29,2019-04-15 15:56:12,1.434,0,105,1,1,2,2019-04-15 15:17:00,2019-04-15 16:14:59,NA,-30,0,0,0,0,2,NA,0,0,"0",0,0,0,0,0,0,2019-04-15,15
"775",187,"B4P9333",19.740566666921,2019-04-15 15:36:29,2019-04-15 15:56:12,1.434,0,105,1,1,2,2019-04-15 15:17:00,2019-04-15 16:14:59,"during",-30,0,0,0,0,19,"during",0,0,"0",0,0,0,0,0,0,2019-04-15,15
"776",187,"B4P9333",19.740566666921,2019-04-15 15:36:29,2019-04-15 15:56:12,1.434,0,105,1,1,2,2019-04-15 15:17:00,2019-04-15 16:14:59,"after",-30,0,0,0,0,18,"after",0,0,"0",0,0,0,0,0,0,2019-04-15,15
"777",187,"B4P9333",646.71009999911,2019-04-15 19:55:16,2019-04-16 06:41:55,3.606,-1,1044,1,1,2,2019-04-15 19:41:00,2019-04-15 20:09:59,"before",-30,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-16,6
"778",187,"B4P9333",646.71009999911,2019-04-15 19:55:16,2019-04-16 06:41:55,3.606,-1,1044,1,1,2,2019-04-15 19:41:00,2019-04-15 20:09:59,NA,-30,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-16,6
"779",187,"B4P9333",646.71009999911,2019-04-15 19:55:16,2019-04-16 06:41:55,3.606,-1,1044,1,1,2,2019-04-15 19:41:00,2019-04-15 20:09:59,"during",-30,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-16,6
"780",187,"B4P9333",646.71009999911,2019-04-15 19:55:16,2019-04-16 06:41:55,3.606,1,106,1,1,3,2019-04-16 06:12:00,2019-04-16 07:10:59,"during",-30,54,1,1,1,29,"during",55,1,"1",6,1,6,1.8,0.0333333333333333,1.83333333333333,2019-04-16,6
"781",187,"B4P9333",646.71009999911,2019-04-15 19:55:16,2019-04-16 06:41:55,3.606,1,106,1,1,3,2019-04-16 06:12:00,2019-04-16 07:10:59,NA,-30,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-16,6
"782",187,"B4P9333",646.71009999911,2019-04-15 19:55:16,2019-04-16 06:41:55,3.606,1,106,1,1,3,2019-04-16 06:12:00,2019-04-16 07:10:59,"after",-30,0,0,0,0,29,"after",0,0,"0",0,0,0,0,0,0,2019-04-16,6
"783",187,"B4P9333",33.1249333341916,2019-04-16 12:23:58,2019-04-16 12:57:00,5.496,0,107,1,1,3,2019-04-16 11:51:00,2019-04-16 13:29:59,"before",-30,0,0,0,0,32,"before",0,0,"0",0,0,0,0,0,0,2019-04-16,12
"784",187,"B4P9333",33.1249333341916,2019-04-16 12:23:58,2019-04-16 12:57:00,5.496,0,107,1,1,3,2019-04-16 11:51:00,2019-04-16 13:29:59,NA,-30,0,0,0,0,2,NA,0,0,"0",0,0,0,0,0,0,2019-04-16,12
"785",187,"B4P9333",33.1249333341916,2019-04-16 12:23:58,2019-04-16 12:57:00,5.496,0,107,1,1,3,2019-04-16 11:51:00,2019-04-16 13:29:59,"during",-30,0,0,0,0,33,"during",0,0,"0",0,0,0,0,0,0,2019-04-16,12
"786",187,"B4P9333",33.1249333341916,2019-04-16 12:23:58,2019-04-16 12:57:00,5.496,0,107,1,1,3,2019-04-16 11:51:00,2019-04-16 13:29:59,"after",-30,0,0,0,0,32,"after",0,0,"0",0,0,0,0,0,0,2019-04-16,12
"787",187,"B4P9333",646.837366668383,2019-04-16 19:51:12,2019-04-17 06:37:58,4.242,-1,1045,1,1,3,2019-04-16 19:37:00,2019-04-16 20:05:59,"before",-30,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-17,6
